Năm;Tháng;Ngày;Tên Cty nhập khẩu;Địa chỉ Cty nhập khẩu;HS code;Tên hàng;Thuế suất XNK;Đơn vị tính;Số Lượng;Đơn giá Nguyên tệ;Đơn giá khai báo(USD);Trị giá USD;Nguyên tệ;Tỷ giá nguyên tệ;Tỷ giá USD;Mã phương thức thanh toán;Điều kiện giao hàng;Phương tiện vận chuyển;Tên nuớc xuất khẩu;Tên nước nhập khẩu;Chi cục hải quan;Loại hình;Số tờ khai
2024;9;9/13/24;APO PRODUCTS LTD;5590 FINCH AVE EAST, UNIT 1, TORONTO, ON M1B1T1, CANADA, CA;03034990;Cá Ngừ ồ nguyên con đông lạnh#&VN;0;Kilogam; 	6.630 ; 	2,82 ; 	2,82 ; 	18.697 ;USD; 	24.580,00 ; 	24.580,00 ;KC;C&F;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ Cảng Cát Lở;Xuất kinh doanh;306737078600
2024;9;9/17/24;J DELUCA FISH COMPANY INC;2194 SIGNAL PLACE, SAN PEDRO, CA 90731, USA, US;03034990;CÁ NGỪ BÔNG ĐÔNG LẠNH (AUXIS THAZARD) SIZE 2/4 , 40 LBS/CTN#&VN;0;LBS; 	20.040 ; 	1,30 ; 	1,17 ; 	23.447 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306743839640
2024;9;9/17/24;J DELUCA FISH COMPANY INC;2194 SIGNAL PLACE, SAN PEDRO, CA 90731, USA, US;03034990;CÁ NGỪ BÔNG ĐÔNG LẠNH (AUXIS THAZARD) SIZE 4/6, 40 LBS/CTN#&VN;0;LBS; 	25.960 ; 	1,30 ; 	1,17 ; 	30.373 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306743839640
2024;9;9/19/24;FORTUNE DISTRIBUTION LTD.;6800 COLUMBUS RD MISSISSAUGA, ONTARIO L5T 2G1, CA;03034990;Cá Ngừ Ồ nguyên con đông lạnh 200 Up IQF . (trọng lượng tịnh 14,52kg/thùng)#&VN;0;Kiện/Hộp/Bao/Gói; 	375 ; 	35,20 ; 	35,20 ; 	13.200 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Canada;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306750700711
2024;9;9/27/24;SUNNY SEAFOOD P/L;363 ROSSMOYNE ST, THORNBURY VICTORIA 3071, AUSTRALIA, AU;03034990;Cá ngừ đông lạnh, (1kg/bao x 12 bao/thùng).#&VN;0;Kiện/Hộp/Bao/Gói; 	10.560 ; 	2,24 ; 	2,24 ; 	23.654 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306777493650
2024;9;9/27/24;U.S. TRADING COMPANY;21118 CABOT BLVD HAYWARD CA 94545-1130 USA;03034990;CÁ NGỪ BÔNG ĐÔNG LẠNH (FROZEN BONITO WR) SIZE 2/4, 40 LBS/CTN#&VN;0;LBS; 	10.000 ; 	1,30 ; 	1,19 ; 	11.882 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306773792420
2024;9;9/27/24;U.S. TRADING COMPANY;21118 CABOT BLVD HAYWARD CA 94545-1130 USA;03034990;CÁ NGỪ Ồ ĐÔNG LẠNH (FROZEN BABY BONITO WR) SIZE 150/250, 40 LBS/CTN#&VN;0;LBS; 	15.320 ; 	1,30 ; 	1,19 ; 	18.203 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306773792420
2024;9;9/30/24;NORDIC SEAFOOD FRANCE SAS;CENTRE D AFFAIRES, AEROPORT INTERNATIONAL, 62520 LE TOUQUET PARIS-PLAGE, FRANCE, FR;03034990;Cá ngừ cắt slice còn da, còn xương đông lạnh SIZE : 210-230 G (FROZEN YELLOWFIN TUNA SLICE, SKIN ON, BONE IN). Hàng mới 100%#&VN;0;Kilogam; 	1.000 ; 	4,20 ; 	3,69 ; 	3.686 ;USD; 	24.460,00 ; 	24.460,00 ;KC;CFR;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Đà Nẵng;Xuất kinh doanh;306780902650
2024;9;9/11/24;M.V AMAZING SALUTE;;03035420;Cá thu ngừ nguyên con đông lạnh#&VN;0;Kilogam; 	20 ; 	220.000,00 ; 	8,95 ; 	179 ;VND; 	-   ; 	24.580,00 ;CASH;FOB;3-Đường biển (hàng rời, lỏng...);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Dung Quất;Xuất khẩu hàng khác;306728088461
2024;9;9/10/24;NEW WORLD MART SDN BHD (744556-X);GROUND FLOOR, PARKCITY MALL, PARKCITY COMMERCE SQUARE JALAN, TUN AHMAD ZAIDI 97000 BINTULU, SARAWAK MALAYSIA, ZZ;03035990;Cá ngừ nguyên con đông lạnh, Packing: IQF Bulk 10kg/ctn#&VN;0;Kiện/Hộp/Bao/Gói; 	500 ; 	11,00 ; 	10,51 ; 	5.256 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306727640240
2024;9;9/14/24;RBL FISHING CORPORATION;925 M. NAVAL ST. NAVOTAS CITY, PHILIPPINES, PH;03035990;Cá ngừ nguyên con đông lạnh, đóng goi 10kg/thung -VN#&VN;0;Kilogam; 	28.000 ; 	1,25 ; 	1,22 ; 	34.208 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306738414860
2024;9;9/16/24;TRANS-PACIFIC JOURNEY FISHING CORPORATION;1094-A NORTH BAY BLVD, NAVOTAS CITY, NCR, PHILIPPINES, PH;03035990;Cá ngừ nguyên con đông lạnh, đóng gói 10kgs/thùng- VN#&VN;0;Kilogam; 	84.000 ; 	1,29 ; 	1,26 ; 	106.109 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306740544960
2024;9;9/4/24;W FRESH SUPPLY CO., LTD;3F, NO.57, FU AN 2RD ST., FENG SHAN DIST., KAOHSIUNG CITY, 830, TAIWAN, TW;03038919;CÁ NGỪ CẮT KHÚC ĐÔNG LẠNH. PACKING: 10KGS/CTN#&VN;0;Kilogam; 	25.000 ; 	1,38 ; 	1,21 ; 	30.200 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306712090441
2024;9;9/14/24;JU HAI AQUATIC PRODUCTS ENETRPRISE CO.,LTD;;03038919;CÁ NGỪ SỌC NGUYÊN CON ĐÔNG LẠNH SIZE:1100-1300 (15KGS/CTN)(HÀNG KHÔNG NHÃN HIỆU)#&VN;0;Kilogam; 	3.000 ; 	2,18 ; 	2,10 ; 	6.314 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306739853250
2024;9;9/11/24;SLETTEN NORGE AS;ALF BJERCKES VEI 14, 0582 OSLO, NORWAY, NO;03038929;Cá Ngừ ồ đông lạnh-Packing: 1kg / PA x 10 / ctn#&VN;0;Kilogam; 	510 ; 	2,20 ; 	2,20 ; 	1.122 ;USD; 	24.580,00 ; 	24.580,00 ;LC;FOB;3-Đường biển (hàng rời, lỏng...);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Hiệp Phước;Xuất kinh doanh;306730485850
2024;9;9/26/24;WEI CHU SEAFOOD SUPPLY TRADING SDN BHD 1182798-K;;03039100;Trứng cá ngừ đông lạnh, đóng gói 10kg/thùng VN#&VN;0;Kilogam; 	300 ; 	3,48 ; 	3,22 ; 	966 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306770488420
2024;9;9/30/24;GOOD GOURMET HARVEST SDN. BHD.;NO. 18-3, JALAN PJU 8/5C, DAMANSARA, PERDANA, 47820 PETALING JAYA, SELANGOR, MALAYSIA;03039100;Trứng cá ngừ vây vàng đông lạnh (FROZEN YELLOWFIN TUNA ROE), 1kg/bag, 10kgs/carton, không thương hiệu. Hàng mới 100%#&VN;0;Kilogam; 	2.500 ; 	3,30 ; 	3,27 ; 	8.176 ;USD; 	24.460,00 ; 	24.460,00 ;KC;CIF;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306783376560
2024;9;9/4/24;INTAQ FOODS, INC.;P.REMEDIO STREET, BANILAD, MANDAUE CITY, CEBU, PHILIPPINES, PH;03039900;TP-NXM2003003 -441.24#&Ức cá ngừ vây vàng (Tuna kama) còn da, còn xương đông lạnh (size: 200 - 300 grs/pc)#&VN;0;Kilogam; 	3.000 ; 	1,60 ; 	1,60 ; 	4.800 ;USD; 	24.690,00 ; 	24.690,00 ;KC;CIF;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306710160320
2024;9;9/4/24;INTAQ FOODS, INC.;P.REMEDIO STREET, BANILAD, MANDAUE CITY, CEBU, PHILIPPINES, PH;03039900;TP-NXM3005003 -441.24#&Ức cá ngừ vây vàng (Tuna kama) đông lạnh còn da, còn xương (size: 300 - 500 grs/pc)#&VN;0;Kilogam; 	14.000 ; 	1,80 ; 	1,80 ; 	25.200 ;USD; 	24.690,00 ; 	24.690,00 ;KC;CIF;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306710160320
2024;9;9/23/24;THYSSEN FOOD PTE LTD.;20 MAXWELL ROAD, #11-16 MAXWELL HOUSE, SINGAPORE 069113., SG;03039900;Trứng sữa cá ngừ, đông lạnh (10 Kg/Ctn)#&VN;0;Kilogam; 	1.000 ; 	1,10 ; 	1,09 ; 	1.092 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ Phú Yên;Xuất kinh doanh;306762230522
2024;9;9/24/24;THAI UNION GROUP PUBLIC COMPANY LIMITED;79/233 MOO 7, SETHAKIT 1 ROAD, TARS MUEANG SAMUT SAKHON DISTRICT SAMUT SAKHON PROVINCE, THAILAND;03039900;SP39_01/24#&Cuống tim cá ngừ đông lạnh đóng trong bao nhựa ( thu được từ cá ngừ ) (PO.NO.: 4101220404) PACKING: 1 BLOCK: 2 KGS / PE X 10 / 1 CARTON#&VN;0;Kilogam; 	360 ; 	15,50 ; 	15,50 ; 	5.580 ;USD; 	24.410,00 ; 	24.410,00 ;TTR;FOB;2-Đường biển (container);Viet Nam;Viet Nam;Chi cục HQ Bến Lức;Xuất sản phẩm sản xuất xuất khẩu;306763692710
2024;9;9/10/24;NOVA SEAFOOD TRADING PTE. LTD;;03048700;Cá ngừ đại dương đông lạnh cưa cube / Frozen Tuna Cube, Packing: IQF, IVP, 500gr/bag x 20/ctn, 100%Net weight#&VN;0;Kilogam; 	1.000 ; 	7,30 ; 	7,30 ; 	7.300 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;CFR;3-Đường biển (hàng rời, lỏng...);Viet Nam;;Chi cục HQ CK Cảng Nha Trang;Xuất kinh doanh;306726983640
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME32-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	3.420 ; 	4,50 ; 	4,50 ; 	15.390 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773068510
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME33-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	3.492 ; 	4,50 ; 	4,50 ; 	15.714 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773068510
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME41-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	21.683 ; 	2,35 ; 	2,35 ; 	50.954 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME42-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	3.113 ; 	2,35 ; 	2,35 ; 	7.314 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME43-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	5.243 ; 	2,35 ; 	2,35 ; 	12.320 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME45-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	18.263 ; 	2,35 ; 	2,35 ; 	42.917 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME46-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	773 ; 	2,35 ; 	2,35 ; 	1.815 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME47-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	5.760 ; 	2,35 ; 	2,35 ; 	13.536 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME31-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	17.940 ; 	4,50 ; 	4,50 ; 	80.730 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773068510
2024;9;9/26/24;SARL GOLF SEA FOOD;;03048700;ETV-SJME44-260924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	19.553 ; 	2,35 ; 	2,35 ; 	45.948 ;USD; 	24.410,00 ; 	24.410,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306773086930
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME41-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	60 ; 	4,55 ; 	4,55 ; 	273 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME42-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	60 ; 	4,55 ; 	4,55 ; 	273 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME43-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	1.374 ; 	4,55 ; 	4,55 ; 	6.252 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME44-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	42 ; 	4,55 ; 	4,55 ; 	191 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME45-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	6 ; 	4,55 ; 	4,55 ; 	27 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME46-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	2.238 ; 	4,55 ; 	4,55 ; 	10.183 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME47-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	16.146 ; 	4,55 ; 	4,55 ; 	73.464 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME48-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	384 ; 	4,55 ; 	4,55 ; 	1.747 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME49-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	2.070 ; 	4,55 ; 	4,55 ; 	9.419 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME410-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	2.166 ; 	4,55 ; 	4,55 ; 	9.855 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ENT-SJME411-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	306 ; 	4,55 ; 	4,55 ; 	1.392 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306736994450
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ETV-SJME51-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	15.870 ; 	4,55 ; 	4,55 ; 	72.209 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306737012760
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ETV-SJME52-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	8.208 ; 	4,55 ; 	4,55 ; 	37.346 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306737012760
2024;9;9/13/24;SARL GOURAYA GOLFE;OUED GHIR-W, -BEJAIA, ALGERIA, DZ;03048700;ETV-SJME53-130924#&Thịt cá ngừ vằn đông lạnh (bỏ da, bỏ xương)#&VN;0;Kilogam; 	774 ; 	4,55 ; 	4,55 ; 	3.522 ;USD; 	24.580,00 ; 	24.580,00 ;DP;CFR;2-Đường biển (container);Viet Nam;Algeria;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306737012760
2024;9;9/6/24;PACIFIC WEST FOODS AUSTRALIA PTY LTD;3 TRENT ROAD NORTH ROCKS NSW, AUSTRALIA 2151, AU;03048700;EDW-YLST71-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	12.678 ; 	6,90 ; 	6,90 ; 	87.478 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Australia;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718738230
2024;9;9/6/24;PACIFIC WEST FOODS AUSTRALIA PTY LTD;3 TRENT ROAD NORTH ROCKS NSW, AUSTRALIA 2151, AU;03048700;EDW-YLST72-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	4.722 ; 	6,90 ; 	6,90 ; 	32.582 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Australia;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718738230
2024;9;9/30/24;FISHFOOD LLC;220070, REPUBLIC OF BELARUS, MINSK RADIALNAYA STREET 11B/5;03048700;Cá ngừ vây vàng phi lê, bỏ da, bỏ xương, đông lạnh#&VN;0;Kilogam; 	15.000 ; 	6,65 ; 	6,31 ; 	94.584 ;VND; 	24.460,00 ; 	24.460,00 ;TTR;CIF;2-Đường biển (container);Viet Nam;Belarus;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306783601040
2024;9;9/30/24;FISHFOOD LLC;220070, REPUBLIC OF BELARUS, MINSK RADIALNAYA STREET 11B/5;03048700;Cá ngừ vây vàng fillet bỏ da, bỏ xương, cắt nhỏ đông lạnh#&VN;0;Kilogam; 	10.000 ; 	4,95 ; 	4,69 ; 	46.936 ;USD; 	24.460,00 ; 	24.460,00 ;TTR;CIF;2-Đường biển (container);Viet Nam;Belarus;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306783601040
2024;9;9/5/24;LAGOON SEAFOOD PRODUCTS INC.;1301, 32 AVENUE, LACHINE, QUEBEC, H8T 3H2, CANADA, CA;03048700;TP-NSTO8OAA1 -444.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 8 oz/pc)#&VN;0;Kilogam; 	9.080 ; 	9,47 ; 	9,47 ; 	86.000 ;USD; 	24.690,00 ; 	24.690,00 ;LC;CIF;2-Đường biển (container);Viet Nam;Canada;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306714852750
2024;9;9/5/24;LAGOON SEAFOOD PRODUCTS INC.;1301, 32 AVENUE, LACHINE, QUEBEC, H8T 3H2, CANADA, CA;03048700;TP-NSO8OAA1 -444.24#&Cá ngừ vây vàng saku ra da, ra xương đông lạnh (size: 8 oz/pc)#&VN;0;Kilogam; 	1.816 ; 	16,74 ; 	16,74 ; 	30.400 ;USD; 	24.690,00 ; 	24.690,00 ;LC;CIF;2-Đường biển (container);Viet Nam;Canada;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306714852750
2024;9;9/5/24;LAGOON SEAFOOD PRODUCTS INC.;1301, 32 AVENUE, LACHINE, QUEBEC, H8T 3H2, CANADA, CA;03048700;TP-NRO510LAA1 -444.24#&Cá ngừ vây vàng loin ra da, ra xương đông lạnh (size: 5 - 10 lbs/pc)#&VN;0;Kilogam; 	2.715 ; 	10,83 ; 	10,83 ; 	29.400 ;USD; 	24.690,00 ; 	24.690,00 ;LC;CIF;2-Đường biển (container);Viet Nam;Canada;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306714852750
